cluster,DS_PROD,QTD
3,CDU PAGAMENTOS DE PRESTADORES,8
3,CDU PRIMERA WKSCOMM SERVER,8
3,CDU REPASSE DE BENEFICIARIOS,8
3,CDU SMS DE CADASTRO,8
3,CDU TOTVS MARKETPLACE TRAD,8
3,CDU TOTVS V ALUG,8
3,CDU WORKFLOW MGR - USER LIC,8
3,CDU WORKFLOW MGR SRV,8
3,CES.DIR.PROT.MED.SEGUR. TR/FUL,8
3,CLOUD FLUIG 5000 USUARIOS,8
3,CM PROTHEUS ORACLE-ATEND.TEL,8
3,CM PROTHEUS ORACLE-EVOLUCAO,8
3,CMP START,8
3,CN.WN06.Mnt,8
3,CONFIGURADOR 05 USUARIOS,8
3,CONSINCO PEDVENDA CDU,8
3,CONSINCO PEDVENDA SMS,8
3,CONSINCO TRANSP CDU,8
3,CONSULTORIA / ASSESSORIA,8
3,CONT/TERM LICENC PACK 20,8
3,CONT/TERM MENS PACK 20	,8
3,CONTRATO DE COMPRAS-MD-MNT,8
3,CRM BX PLATAFORMA START 21-50,8
3,CRYSTAL REPORTS 8.0-MONO USER,8
3,CW.WN01.CsU,8
3,CW.WN01.Mnt,8
3,DIGTE PUBLIC FORM INICIAR,8
3,E.T CORPORATIVO RB2.3 TABELA C,8
3,E.T.  PROT. FATURAMENTO TR/L5,8
3,E.T. CORPORATIVO RB 1.4- TC,8
3,E.T. CORPORATIVO RB 2.4- TC,8
3,EXAMES SIMPLES 300,8
3,EXAMES SIMPLES 300 CLOUD,8
3,FAST FLUIG PORTAIS DG C/ CLOUD,8
3,FO.DN03.CsU,8
3,FO.RN01.Mnt,8
3,FT.WN01.CsU,8
3,FT.WN01.Mnt,8
3,G COD FONTE BY IT UP PACK500,8
3,GESTAO DE VENDAS/SAC-Md-MNT,8
3,HDR VALUE UNIT FOR IDS WG LOGO,8
3,HORA COORD.DE PROJETOS,8
3,HORA INST.LOGICA DE REDE,8
3,ID INT COMP: DO 151 AO 250,8
3,ID INT PORT: > 10001,8
3,ID TRAD DEDIC: DO 1001 AO 3000,8
3,INFORMIX WG ED USER SUP LOGO-L,8
3,INTERA COMBO 4 VAR 11 AO 20,8
3,LB.WN03.CsA,8
3,LIC MY BI PC CUBO LOGISITCA,8
3,LOCACAO DE SOFTW VIRTUAL PDV,8
3,LOGIX PEF-MNT,8
3,MANUTEN DE PCTS CUST ASSIS,8
3,MANUTENCAO INDUSTRIAL-Md-MNT,8
3,MISTERCHEF NET ECF,8
3,NFCE FISCAL CLOUD,8
3,OEM REN Infor WG SesConc,8
3,PACK FLUIG LEARNING 100 IDS,8
3,PLANO DE VENDAS-Md-MNT,8
3,PLANO MESTRE-Md-MNT,8
3,PRIME STAND BY DTS,8
3,PRIME SUPORTE NIVEL 1 PRT,8
3,PROGRESS PER RDBMS MNT UC1Y,8
3,Pand3MOP0260100,8
3,RD CRM PACK 15 BY RD STATION,8
3,REFEITORIO-Md-MNT,8
3,SAAS LEGAL DESK DOCS PACK 20,8
3,SAT LITE ACIMA DE 500,8
3,SAT LITE ATE 25,8
3,SAT LITE DE 101 A 500,8
3,SAT LITE DE 26 A 50,8
3,SAT LITE DE 51 A 100,8
3,SAT PRO ACIMA DE 500,8
3,SAT PRO ATE 25,8
3,SAT PRO DE 101 A 500,8
3,SAT PRO DE 26 A 50,8
3,SAT PRO DE 51 A 100,8
3,SFA INTEGRACAO PLUGIN 51A1000,8
3,SISTEMA APOIO VENDAS-MD-MNT,8
3,SLA ADVANCED,8
3,SLA ADVANCED RM 24M,8
3,SMS  ATENDIMENTO AO PUBLICO,8
3,SMS  AUTOMACAO DE CONSULTORIOS,8
3,SMS  ESTRUTURA DE PRODUTO,8
3,SMS  GERENCIAMENTO PLANOS,8
3,SMS  MARKETING RECEPTIVO,8
3,SMS AUDITORIA MEDICA,8
3,SMS CADASTROS GERAIS SERIOUS,8
3,SMS COMISSOES REPRESENTANTES,8
3,SMS CREDIMASTER,8
3,SMS DE CADASTRO,8
3,SMS DEVELOPER KEY,8
3,SMS EMISSAO ARQUIVOS FISCAIS,8
3,SMS ESTATISTICAS DE CUSTOS,8
3,SMS ESTATISTICAS DE VENDAS,8
3,SMS ESTATISTICAS PROCEDIMENTO,8
3,SMS EXPORTACAO BENEFICIARIOS,8
3,SMS FATURAMENTO PLANOS SAUDE,8
3,SMS LGT VENDAS E FATURAM ALG,8
3,SMS LMS LEARNING MANAG SYSTEM,8
3,SMS MEDICINA OCUPACIONAL,8
3,SMS OFFSITE DESKTOP USER,8
3,SMS PAGAMENTOS DE PRESTADORES,8
3,SMS REPASSE DE BENEFICIARIOS,8
3,SMS REVISAO DE CONTAS MEDICAS,8
3,SMS TOTVS MARKETPLACE TRAD,8
3,SMS USUARIO ECF,8
3,SMS VENDAS DE PLANOS,8
3,SMS WORKFLOW MGR - USER LIC,8
3,SMS WORKFLOW MGR SRV,8
3,SMS WORKSITE EMM FOR OUTLOOK,8
3,SQLCAL8R2MVDVC,8
3,SQLSSISV08R2MV,8
3,SUP METAL TABLET BEMACASH 9.6,8
3,TABLET SAMSUNG GALAXY TAB 9.6,8
3,TEF ANDROID 1 PDV,8
3,TOTVS TEC RUNTIME-LU,8
3,TOTVS TEC RUNTIME-MNT,8
3,TREINAMENTO CONTABIL /  FISCAL,8
3,TREINAMENTO TRABALHISTA,8
3,TREINAMENTO TRIBUTARIO,8
3,VA AC ADESAO,8
3,WFN FINANCING CORPORATE,8
3,A.R.  PROT. G. DISTRIB. TR/LIG,7
3,ADC USUARIO BAS - OP FINANC,7
3,AMS SMART ERP PACK,7
3,APP MYAUDIT 7º E 8º ENCONTROS,7
3,APP PROC&SOURC - PACK 12,7
3,APP RETAILAPP MENS 1 A 30,7
3,APP SEC DIG - ATE 100.000  ALU,7
3,AR CORP GEST HOSP PART,7
3,AR SLA STANDARD,7
3,AT.DN04.CsU,7
3,AT.DN04.Mnt,7
3,BEMATECH CHEF GERACAO NFE,7
3,BEMATECH CHEF KDS 1A LICENCA,7
3,BEMATECH CHEF WEB 1 USUA MES,7
3,BL.WN01.CsA,7
3,BM CHEF CAIXA COMPLETA NFCE 3A,7
3,BM CHEF CX COMPL PAF-ECF2,7
3,BMCHEF 5L MIX*,7
3,BN.WN05.CsA,7
3,BOARDS ADESAO,7
3,BOARDS SAAS	,7
3,C.D.U PROT. CONT. LOJAS TR/LIG,7
3,C.D.U PROT. FATURAMENTO TR/L10,7
3,CDU AC IMP PROC SEL PORT EMP T,7
3,CDU AGRO MOBILE APT PACK 5,7
3,CDU AGRO MOBILE FITO PACK 50,7
3,CDU APP PROC&SOURC LREV-PACK 2,7
3,CDU APROV. PROC. FINANC  EMS5,7
3,CDU FLUIG EVENTOS DE AUDITORIA,7
3,CDU LGT CONTABIL ALUG,7
3,CDU PERS. MED CONS. E CLINICAS,7
3,CDU S1 SAUDE PPP - TRAD,7
3,CDU S1 SAUDE PPRA - TRAD,7
3,CES.DIR.PROT.ERP/CRM/BI TR/FOU,7
3,CESSAO SIGA CELERINA DOC (DBF),7
3,CL.WN02.CsU,7
3,CL.WN02.Mnt,7
3,CL.WN06.CsA,7
3,CLOUDINT MIGRA DE 31 A 50 IDS,7
3,CONSUL P&M SETUP MONI 501-1000,7
3,CR.WN02.CsU,7
3,CR.WN03.Mnt,7
3,DVDORA12GWINA,7
3,EASY QUALITY ADESAO - M	,7
3,EASY QUALITY SAAS - M	,7
3,ET CORP GEST HOSP PART,7
3,EVOL.TECN.ERP/CRM/BI    TR/FOU,7
3,FIDELIDADE WEB INICIALIZACAO,7
3,FO.DN01.Mnt,7
3,FO.RN03.CsA,7
3,FO.RN04.CsA,7
3,G COD FONTE  BY IV2 PACK 3,7
3,G COD FONTE BY IT UP PACK50,7
3,GARANTIA ESTENDIDA LOGIX102,7
3,GESTAO RECEITA RECO PLAN SCALE,7
3,GRR EXCED TRANSACAO PLAN SCALE,7
3,HORAS DE CONSULTORIA WMS,7
3,HORAS INFRACOMMERCE,7
3,INT D2L BY WKW-ATE 5K ALUN,7
3,INT.MKTP BY LEXOS CORPORATE,7
3,INT.MKTP BY LEXOS SOBCONS/CORP,7
3,INTERA COMBO 4 VAR 5 AO 10,7
3,LB.WN04.Mnt,7
3,LOCACAO DE SOFTWARE  - AC APON,7
3,MANUT.CELERINA DOC-DBF-USUARIO,7
3,MNT LOJA LIVE PCT AVANCADO-5US,7
3,OF.WN01.CsA,7
3,OMNIK PLANO BASIC,7
3,PACK TOTVS INTEL FISCAL 1,7
3,PLANO BASIC - EXC SKU,7
3,PLANO PRO GOLD VELTI,7
3,PLANO PRO GOLD VELTI-EXCED.,7
3,PROJETO ADICIONAL DE GOODDATA,7
3,RD CRM PACK 5 PROMO BY RD,7
3,SAAS LEGAL DESK DOCS PACK 5,7
3,SAAS VA SALES,7
3,SISTEMA DE GESTAO DE EVENTOS,7
3,SMS  GESTaO QUADRO PESSOAL HR,7
3,SMS AC IMP PROC SEL PORT EMP T,7
3,SMS AGRO MOBILE APT PACK 5,7
3,SMS AGRO MOBILE FITO PACK 50,7
3,SMS CONTR. DE FRETES,7
3,SMS CORP TOTVS OPLS 1.5 TC,7
3,SMS EPM EMPLOYEE PERFOR SYSTEM,7
3,SMS EXPEDICAO DE CARGAS,7
3,"SMS FILESITE, EMM FOR OUTLOOK",7
3,SMS MODULO 61,7
3,SMS NEGOCIACAO DE FRETES,7
3,SMS OCORRENCIA DE TRANSPORTES,7
3,SMS RMS NF-E T,7
3,SMS RMS VAREJO T,7
3,SMS S1 SAUDE ESPEC ADIC - TRAD,7
3,SMS SISJURI PLUS TAB B,7
3,SO.WN01.CsA,7
3,SQLCAL8R2MNDVC,7
3,SQLENTCOR12ENGDVD,7
3,SQLSERVERSTDISV2017LICORE,7
3,SQLSSISV08R2MN,7
3,SS JUR DEPTO PONTUAL,7
3,SUPORTE MY SHOP PC,7
3,TOTVS INSIGHTS AGENDAM PACK 10,7
3,TOTVS INSIGHTS YMS PACK 10,7
3,TOTVS MAN APS PROTHEUS,7
3,TOTVS PAGAMENTO INSTANTANEO G,7
3,TOTVS TMS SAAS - ENTERPRISE,7
3,TSS DOC EXCEDENTE,7
3,VC.SQLN.CSU,7
3,VELTI PONTO - EXCEDENTE,7
3,1000.1 KDS ONLINE BY NG,6
3,ADD ON WEBSERVICES RD CRM,6
3,ADESAO DE SOFTWARE - MOD SRV,6
3,ADESAO MY AUDIT VA,6
3,ADMINISTRACAO ASP,6
3,AHGORA ROSTERING - EXCEDENTE,6
3,AHGORA SMARTGATE - EXCEDENTE,6
3,AHGORA TIMESHEET - EXCEDENTE,6
3,APP  NO CODE PACK PRO,6
3,APP AGRO - FITO - 4° AO 30° ID,6
3,APP AGROCONECTA EQ 26 A 80 ID,6
3,APP BACKOFC VIAGENS 101 AO 250,6
3,APP MYAUDIT VA 3º/4º ENCONTROS,6
3,APP MYAUDIT VA COM 1º ENCONTRO,6
3,APP MYAUDIT VA COM 2º ENCONTRO,6
3,APP RETAILAPP TX ADESAO 1A30,6
3,AT.DN01.CsA,6
3,AT.RN01.CsU,6
3,ATLZ TOPPROC SING P/ MULTICORE,6
3,ATLZ/SUP ORACLE9ISTDNOMEADOONE,6
3,AVALIACAO DE COMPRAS-Md-MNT,6
3,BALCAO PED,6
3,BM CHEF CAIXA COMP NFCE,6
3,BM CHEF CAIXA COMPLETA SAT 4A,6
3,BM CHEF CX COMP PAF ECF 3,6
3,BM CHEF MT*,6
3,BM CHEF MULTILOJAS LJ ADICION,6
3,BMCHEF X64*,6
3,CANAL ATENDIMENTO PORTAL E TEL,6
3,CARTAO PED,6
3,CDU COMUNICACAO COM PARCEIRO,6
3,CDU CONTR. INADIMPLENCIA EMS5,6
3,CDU CONTRATO COM TERCEIROS,6
3,CDU CORP TOTVS AGROIND. RB1.4,6
3,CDU DEVELOPER KEY,6
3,CDU GEOSALES PARCEIRO PACK 50,6
3,CDU LGT 10 GESTAO AMBIENTAL TR,6
3,CDU LGT FINANCEIRO ALUG,6
3,CDU LGT FRAMEWORK ALUG,6
3,CDU LGT LOJA PDV ALUG,6
3,CDU LGT5 ORIGINACAO GRAOS TRAD,6
3,CDU ORCAMENTO DE PESSOAL HR,6
3,CDU PORTAL HCM,6
3,CDU SIST CONTROLE COTISTAS,6
3,CDU TRANS.  FINANC. EDI EMS2,6
3,CLOUD EXPRESS SERIE 3,6
3,CLOUDINT INST BD 100GB E 100ID,6
3,CLOUDINT STORAGE E BACKUP 50GB,6
3,COMBO TOTVS F&R LIGHT,6
3,CONNECT,6
3,CONTRATO MANUT FORCA VENDAS,6
3,COVENANTS BASIC,6
3,CR.WN02.Mnt,6
3,CR.WN03.CsA,6
3,CR.WN04.Mnt,6
3,CURSO CONTAS A PAGAR,6
3,CURSO CONTAS A RECEBER,6
3,CURSO CTB - CONTABILIDADE GERE,6
3,E.T.  PROT. FATURAMENTO TR/LIG,6
3,EASY QUALITY SAAS	,6
3,ELEVE VENDAS FISCAL PREMIUM SE,6
3,ELEVE VENDAS PONTO ADICIONAL S,6
3,ENTREGA PED,6
3,ESTOQUES-Md-MNT,6
3,EVOL.TECN.AUTOM.COM. TR/LIG 10,6
3,EW.WM01.CsU,6
3,EW.WM01.Mnt,6
3,EXAMES SIMPLES 500,6
3,EXAMES SIMPLES 500 CLOUD,6
3,FEEDZ 1 MOD PACK 500 COL UN,6
3,FEEDZ 5 MOD PACK 100 COL UN,6
3,GAVETA COMPACTA SOLUCAO BEMACA,6
3,HORARIO DE ATENDIMENTO 12X5,6
3,HOSP DEDICADA GERENC PROTHEUS,6
3,IAAS-TCWIN-2VCPU-4VRAM-M,6
3,IDIOMA ATENDIMENTO PORTUGUES,6
3,INT OPENLMS BY WKW-ATE 15K A,6
3,INTERA COMBO 4 SAU 1 AO 4,6
3,INTERA COMBO 4 SAU 11 AO 20,6
3,ISV FrFrntTMG Std 2010 Mnt MVL,6
3,LB.WN01.CsU,6
3,LB.WN04.CsU,6
3,LIGHT TOTVS RMS VAREJO 5+NF-E,6
3,LO.Soft.CsU,6
3,LOCACAO DE SOFTWARE  - L.UANUA,6
3,LOCACAO DE SOFTWARE MOBILE,6
3,LOCACAO DE SOFTWARE MODSRV,6
3,MESA PED,6
3,MOBILE SISTEMA VELTI,6
3,MONIT AMB BY GROUNDWORK PACK25,6
3,MOTOR DE PROMOCOES ATE 3 PDVS,6
3,MP-4200 TH HUB BEMACASH A,6
3,OERDBMSWRKGRPMVLCONCUSRS,6
3,ORACLE 9I STANDARD EDITION ONE,6
3,PAGAMENTO ESCRITURAL-Md-MNT,6
3,PATRIMONIO-Md-MNT,6
3,PED,6
3,PLANO PLATINUM GOLD,6
3,PRAZO DE RETORNO PADRAO,6
3,PRODUTO BSO - RECORRENTE,6
3,PROJETO ESPECIAL DE CLOUD,6
3,RB 2000 COMBO MP 4200 TH,6
3,SA.WN01.CsU,6
3,SAAS LEGAL DESK DOCS PACK 1,6
3,SERV ATENDIMENTO CONTINUADO SP,6
3,SETUP INTEGRACAO 2.0,6
3,SETUP SSO,6
3,SIST AUTONOMIA CONFECCAO RELAT,6
3,SMS  APROV. PROC FINANC EMS5,6
3,SMS APROV. PROC. LOGIST.  EMS2,6
3,SMS LGT 10 GESTAO AMBIENTAL TR,6
3,SMS LGT5 ORIGINACAO GRAOS TRAD,6
3,SMS PORTAL HCM,6
3,SMS RMS LICENCA DATA CENTER T,6
3,SMS RMS LOJA ELETR. T,6
3,SMS RMS PORTAL B2B T,6
3,SQLSVRSTRTCOR12MNTACD,6
3,SUP WEB COMPRAS WT,6
3,SUPORTE TECNICO EM SOFTWARE,6
3,SUPORTE TECNICO PADRAO,6
3,SUPORTE WINTHOR MOBILE,6
3,TEF CANAL CLOUD PDV ÚNICO,6
3,TEF INTEGRADOR LOCAL PRINCIPAL,6
3,TELEFONIA E TARIFACAO,6
3,TOTVS RMS VAREJO PORTATIL 10,6
3,TOTVS SAUDE PA PACK 125K VIDAS,6
3,TPF PACK 1150 DOCS TVRF,6
3,TREINAMENTO RECORRENTE 08 HRS,6
3,TROCA DE LICENCAS - TX ADM,6
3,TS.WM01.Mnt,6
3,VA AC 13A MENS,6
3,VA PLUS SRV ADESAO CLOUD,6
3,VA WEBSERVICE MENSAL,6
3,VI.WN06.CsU,6
3,VI.WN06.Mnt,6
3,VIGENCIA DE CONTRATO 36 MESES,6
3,WMS CONECTOR 15000,6
3,WMS SAAS - APP MOVEIS PACK15,6
3,WORKLIST,6
3,XENAPP ADV. EDIT.SA RENEW,6
3,4JS RUNTIME-MNT,5
3,A.R CORP ADIC IMP EXP,5
3,A.R.  PROT. FATURAMENTO TR/LIG,5
3,ADESAO DE SOFTWARE -  ACAPONTA,5
3,ADESAO DE SOFTWARE - ACTEMPORA,5
3,ADM DIG COM INT DE 301 A 500,5
3,AHGORA BATIDA ONLINE,5
3,AMS SUPORTE,5
3,AMS SUPORTE - EXCEDENTE,5
3,AP.RN02.CsU,5
3,APLICATIVO MOBILE - STAFF,5
3,APP PROC&SOURC - PACK 2,5
3,APP SAIDA INT. PACK 250 AL	,5
3,APROVACAO ELETRONICA DE PAGAME,5
3,ARREND E LOCACOES PREMIUM,5
3,AT.DN02.CsA,5
3,BEMATECH CHEF LIVE 1 A 3 US,5
3,BIF-BALCAO DE INFORMACOES DE F,5
3,BM CHEF GERADOR DE RELATORIOS,5
3,BM CHEF MULTILJS 5LOJAS,5
3,BSO G. COMPATIBILIZACAO N2 RM,5
3,CARDAPIO DIGITAL BY PB RV,5
3,CDU AGRO MOBILE APTO PACK 15,5
3,CDU AGRO MOBILE AT.AGR.PACK 25,5
3,CDU AGROMOBILE INDICADORPACK15,5
3,CDU AMBUL MEDICO SAUDE E SEG,5
3,CDU CAMBIO EMS,5
3,CDU CAMBIO EMS5,5
3,CDU CORP TOTVS CONSTRUCAO RB1,5
3,CDU DATASUL CONECCTION FOR WEB,5
3,CDU GEST CONTABIL E ORCAMENT,5
3,CDU GESTAO DE COBRANCA,5
3,CDU GESTAO DE PAGAMENTOS,5
3,CDU GESTAO FLUXO FINANCEIRO,5
3,CDU IMPORTACAO EMS2,5
3,CDU IND ECONOMICO-FINANCEIROS,5
3,CDU LGT10 OMS TRAD,5
3,CDU LIGHT ERP TOTVS ALUG,5
3,CDU PERFIL PROF. PREVID.,5
3,CDU S1 SAUDE - UPGR,5
3,CDU SAUDE OCUPACIONAL - PCMSO,5
3,CDU SEGURANCA DOTRABALHO PPRA,5
3,CDU TOTVS I ALUG,5
3,CES DIR PROTHEUS SQL  SRV,5
3,CLOUD  EXPRESS SERIE 3 36M,5
3,CLOUDINT MIGRA DE 06 A 10 IDS,5
3,CLOUDINT MS OFFICE STD POR ID,5
3,CLOUDINT PORTAL PROTHEUS,5
3,CM PROTHEUS SQL SERV-EVOLUC.,5
3,COMANDAS ELETRONICAS,5
3,COMBO R&F LOJA,5
3,CONTROLE DE CHEQUES-Md-MNT,5
3,CR.WN04.CsU,5
3,"DASH -ATÉ 2,5K ALUNOS BY 4EDU",5
3,DIGITAL WORK BY DIGTE INTERMED,5
3,EXTENSAO GARANTIA ESTENDIDA MI,5
3,FE.RN01.CsU,5
3,FE.RN01.Mnt,5
3,FO.DN03.Mnt,5
3,FO.RN04.CsU,5
3,G COD FONTE BY IT UP PACK350,5
3,GESTAO DE CONDOMINIO,5
3,IAAS-TCSQL-2VCPU-4VRAM-1A,5
3,IAAS-TCSQL-4VCPU-8VRAM-1A,5
3,IAAS-TCWIN-2VCPU-8VRAM-1A,5
3,ID INT PORT: DO 1001 AO 3000,5
3,INTEGRACAO ECF/E-SAT SMS,5
3,INTERA COMBO 4 SAU 5 AO 10,5
3,INTERA COMBO 4 V 21º AO 50º,5
3,LI.Upgr.Sis,5
3,LIGHT TOTVS RMS VAREJO + NF-E,5
3,LINUX ENT SRV 10 MEDIA KIT,5
3,LOGIX IMPORTACAO- MNT,5
3,NU.WN05.CsU,5
3,NU.WN05.Mnt,5
3,PACK 5000 CHECKLISTS/MES,5
3,PANDAEND POINT PLUS26501Y,5
3,PDVMOB BY EASY MOB 30M A 60M,5
3,PORTAL EDUC - 1/1000 ALUNOS,5
3,PORTARIA,5
3,PRIME SILVER RHODIUM RM,5
3,REN.OFFSITE LAPTOP USER,5
3,REN.PRIMERA WKSMOBILITY SRV,5
3,REN.WKS MOBILITY SINGLE DEV.,5
3,REN.WKSWEB COMPONENT SERVER,5
3,RETAGUARDA LOJA + PDV 1 A 3,5
3,RF,5
3,SAIDA CHECK IN/OUT 1001 A 2000,5
3,SAIDA CHECK IN/OUT > 3000,5
3,SD.Upgr.Sis,5
3,SLENS9X86AMD64INTEM64T128+ BIT,5
3,SMS  GESTAO DE COBRANCA,5
3,SMS  IND ECONOMICO-FINANCEIROS,5
3,SMS AGRO MOBILE APTO PACK 15,5
3,SMS AGRO MOBILE AT.AGR.PACK 25,5
3,SMS AGROMOBILE INDICADORPACK15,5
3,SMS COMUNICACAO COM CLIENTES,5
3,SMS CONTR. INADIMPLENCIA EMS5,5
3,SMS CONTRATO COM TERCEIROS,5
3,SMS CORP TOTVS MANUFAT RB1.4,5
3,SMS DATASUL WEBENABLER,5
3,SMS GEST CONTABIL E ORC,5
3,SMS GESTAO DE PAGAMENTOS,5
3,SMS GESTAO FLUXO FINANCEIRO,5
3,SMS LGT FRAMEWORK ALUG,5
3,SMS LGT10 OMS  TRAD,5
3,SMS LIGHT ERP TOTVS ALUG,5
3,SMS ORCAMENTO DE PESSOAL HR,5
3,SUP INT GEOGRAFICA PL2/25,5
3,SUP USUARIO FLUIG,5
3,TOP4 PROCESSOR BD EXPRESS I,5
3,TOTVS AGENDAMENTOS PACK 3000,5
3,TOTVS COLETA ENTREGA PACK 5000,5
3,TOTVS CONNECTOR MONIT PACK1,5
3,TOTVS MAIS PRAZO,5
3,TOTVS YMS PACK 3000 ENTRADAS,5
3,TRANS DOC ELETR TSS 100ANO 36M,5
3,UPGRADE ADS 6.X PARA ADS 8.0,5
3,VI.Dese.Cus,5
3,VPN 24M,5
3,WFN CASH PLANO CORPORATE,5
3,WFN LEASE CORPORATE,5
3,WFN LEASE PREMIUM,5
3,X86/INTELEM64T1SERVER 2CPU 1Y,5
3,A.R.  PROTHEUS EXPRESS ERP,4
3,ADESAO TOTVS RENTAL,4
3,AHGORA LIVE MAPS,4
3,AHGORA LIVE MAPS EXCEDENTE,4
3,AHGORA NR 17 - BATIDA ONLINE,4
3,AP.DN01.CsA,4
3,AP.DN03.CsU,4
3,AP.DN03.Mnt,4
3,AP.RN02.Mnt,4
3,APP LIC SURIC PACK 5 ADD,4
3,APP R&S PREM - PACK 150 POSIC	,4
3,APP SAIDA INT. EXTENSAO	,4
3,APP SAIDA INT. PACK 50 AL	,4
3,APP SEC DIG  STORAGE 50GB,4
3,"APP TCOC EST - ATE 2,5K AL	",4
3,APP TCRM SFA SMS ENT VEN 1001,4
3,APP TCRM SFA SMS ENT VEN 201 A,4
3,APP TOTVS RPA PACK SMART,4
3,"APP TRE EST - ATE 2,5K AL	",4
3,AR SLA - STANDARD,4
3,ASP TOTVS SMART MOBILE PACK25,4
3,ASS DIG BY VERTSIGN >1K DOCS,4
3,ASSESSORIA JURIDICA-MD-MNT,4
3,AT.DN06.CsU,4
3,AT.DN06.Mnt,4
3,ATLZ TOTVS TEC PROC SING P/ MU,4
3,BA PROFESS SERV  - A PARTIR24M,4
3,BEMATECH CHEF FIRST CARTAO SAT,4
3,BI-BUSINESS INTELLIGENCE-Md-MN,4
3,BMCHEF CSB ST 4,4
3,C.D.U PROT. CALL CENTER TR/LIG,4
3,C.D.U PROT. COMPRAS     TR/L10,4
3,C.D.U PROT. COMPRAS     TR/LIG,4
3,C.D.U PROT. FINANCEIRO  TR/L10,4
3,C.D.U PROT. FINANCEIRO  TR/L5,4
3,CDU ABASTEC. E LUBRIF. EMS2,4
3,CDU ADM. SIST. HOSP. WEB,4
3,CDU AGRO MOBILE AT.AGR.PACK50,4
3,CDU ALMOXARIFADO HOSP. WEB,4
3,CDU ANALISE DOS TREINAMENTOS,4
3,CDU CA CRM PORTAL PARCE TRAD,4
3,CDU CENTRAL DE AGENDAMENTO WEB,4
3,CDU CENTRO CIRURGICO WEB,4
3,CDU CONTR. ESTOQUE HOSP WEB,4
3,CDU CONTR. INFECCAO HOSP. WEB,4
3,CDU CONTR. INTERNACAO WEB,4
3,CDU DATASUL WEBENABLER,4
3,CDU DESEMPENHO DA PRODUCAO,4
3,CDU DRAWBACK EMS2,4
3,CDU ENFERMAGEM WEB,4
3,CDU EXPORTACAO EMS2,4
3,CDU FARMACIA HOSPITALAR WEB,4
3,CDU FATURAMENTO HOSPITALAR WEB,4
3,CDU GERENCIAL FROTAS EMS2,4
3,CDU GEST INDICADORES HOSP. WEB,4
3,CDU GEST MATERIAIS NA PRODUCAO,4
3,CDU GESTAO DE COMPRAS,4
3,CDU GESTAO DE ESTOQUE,4
3,CDU GESTAO GASTOS COM PESSOAL,4
3,CDU GESTAO MAO OBRA E GGF,4
3,CDU GESTAO VIDA PROFISSIONAL,4
3,CDU INTEGRACAO REPOM,4
3,CDU LGT COMPRAS SUPRIM ALUG,4
3,CDU LGT G. CAP HUMANO ALUG,4
3,CDU LGT GCH ON-DEMAND 1000 ALG,4
3,CDU MECANICA EMS2,4
3,CDU NUTRICAO HOSPITLAR WEB,4
3,CDU PNEUS EMS2,4
3,CDU PREDITIVA EMS2,4
3,CDU PRESCRICAO ELETRONICA WEB,4
3,CDU PRIMERA WKS BUS SERVER,4
3,CDU PROGR MaO OBRA MI EMS2,4
3,CDU PRONTO ATENDIMENTO WEB,4
3,CDU PRONTURIO ELETRONICO WEB,4
3,CDU SIST ADMINIST CARTEIRAS,4
3,CDU TESOURARIA HOSPITALAR -WEB,4
3,CDU TOTVS ACD 1,4
3,CDU TOTVS ACD 5,4
3,CDU TOTVS SMARTMOBILE PACK 25,4
3,CENTRAL RESERVAS E CADASTROS,4
3,CESSAO DIREITO SIGALOJA - DBF,4
3,CLD STD PROT CNXAD PRD LX SQL,4
3,CLOUD NOVO INTERA SETUP,4
3,CLOUDIAAS - BACKUPGB 6 MES-M,4
3,CLOUDINT AMB RM ACIMA 5 IDS,4
3,CLOUDINT AUDIT TRIAL (50 GB),4
3,CLOUDINT RMS 11 A 20 IDS,4
3,CMCAC (CONT. MOEDA CAPAC. AQUI,4
3,COBRANCA ESCRITURAL-MD-MNT,4
3,COLOCATION 36M,4
3,CONECTOR STANDARD,4
3,CONFIGURACAO DE PONTO DE VENDA,4
3,CONSTANTIA - STANDARD,4
3,CONTR.MANUT.FINAN.,4
3,CRM 4.0 PRO CAL USER MNT,4
3,CRM 4.0 PRO SERVER MNT,4
3,CRM BX ADESAO START,4
3,CRM BX GOODATA START 250MB,4
3,CRM BX INTE CONECTOR START 10K,4
3,CRM BX PLATAFORMA START 4IDS,4
3,CRM BX PLATAFORMA START 5-20,4
3,CT.RM01.CsU,4
3,CTLE PROC TRABALHISTA-MD-MNT,4
3,E.T.  PROT. CALL CENTER TR/LIG,4
3,E.T.  PROT. COMPRAS     TR/L10,4
3,E.T.  PROT. COMPRAS     TR/LIG,4
3,E.T.  PROT. CONT. LOJAS TR/LIG,4
3,E.T.  PROT. EST/CUSTOS  TR/L10,4
3,E.T.  PROT. FATURAMENTO TR/L10,4
3,E.T.  PROT. FINANCEIRO  TR/L10,4
3,EASY QUALITY ADESAO	,4
3,EMISSOR FISCAL SAT-E,4
3,ESTOQUE COMPANY BY SYSTOCK,4
3,ESTOQUE COMPANY USU BY SYSTOCK,4
3,FASB (FIN. ACCOUNT. STAND. BOA,4
3,FIDELIDADE,4
3,FIRST BUS SVR CLT AD,4
3,FIRST BUS. SVR 2000,4
3,FLUIG  5000 USUARIOS,4
